#cfo preamble_symbols=7 cfo_int=0 cfo_frac=1.09543e-08 sfo_slope=0
#index best_bin second_bin corrected_bin best_mag second_mag delta
1737 256 255 256 424977 424967 -0.499975
1738 256 255 256 424978 424967 -0.499972
1739 256 255 256 424978 424967 -0.499972
1740 256 255 256 362989 362976 -0.499963
1741 263 264 263 356070 355163 0.497417
1742 271 272 271 357532 342170 0.458387
1743 224 287 224 1683.93 1683.92 -0.0408954
1744 224 287 224 1683.92 1683.87 -0.0408856
1745 656 657 656 425095 424713 0.49899
1746 377 376 377 424961 424157 -0.497876
1747 33 32 33 426040 423776 -0.494054
1748 589 588 589 423832 423240 -0.498429
1749 497 496 497 424938 424905 -0.499913
1750 253 252 253 425372 424086 -0.496613
1751 53 52 53 425678 424191 -0.496086
1752 252 253 252 425333 424279 0.49722
1753 167 166 167 425250 424651 -0.498417
1754 480 481 480 424516 424316 0.499468
1755 141 140 141 425727 423678 -0.494618
1756 844 843 844 424829 422991 -0.495164
1757 618 619 618 424960 424420 0.498572
1758 734 733 734 425189 424631 -0.498527
1759 1020 1019 1020 425969 423964 -0.494729
1760 386 385 386 423785 422868 -0.497572
1761 913 912 913 425739 423294 -0.493584
1762 419 418 419 424164 423421 -0.498034
1763 215 214 215 425433 424210 -0.496777
1764 671 670 671 424616 423420 -0.496844
1765 825 824 825 425372 424409 -0.497462
1766 728 729 728 425165 424691 0.498749
1767 528 529 528 424771 424699 0.49981
1768 489 488 489 424977 424948 -0.499921
1769 4 3 4 426261 423662 -0.493182
1770 3 4 3 424972 424972 0.499999
1771 0 1023 0 424988 424956 -0.499917
1772 256 255 256 424058 422751 -0.49655
1773 512 511 512 424593 424589 -0.49999
1774 192 191 192 425557 423747 -0.49524
1775 96 95 96 425325 424587 -0.498051
1776 16 15 16 425288 424653 -0.498324
1777 503 28 503 1.00134 1.0013 0.120942
1778 279 9 279 6.66651e-07 6.22931e-07 0.131154
1779 287 11 287 8.56315e-07 6.51001e-07 0.0040235
1780 571 560 571 6.09939e-07 5.61826e-07 0.0107743
1781 727 803 727 7.58743e-07 7.58585e-07 -0.0184195
1782 870 694 870 6.30875e-07 5.84853e-07 0.0200181
1783 613 293 613 6.82884e-07 5.71558e-07 0.111449
1784 330 402 330 5.97035e-07 5.66231e-07 0
1785 426 513 426 7.74164e-07 5.41534e-07 0.101254
1786 571 632 571 7.33042e-07 5.93894e-07 -0.063422
1787 14 419 14 6.18124e-07 6.14404e-07 -0.0215436
1788 38 635 38 5.83905e-07 5.34789e-07 0.0218591
1789 551 909 551 9.97488e-07 6.49377e-07 0.00597167
1790 245 542 245 7.78376e-07 7.37873e-07 -0.011127
1791 700 1015 700 6.70512e-07 6.1708e-07 0.019882
1792 412 72 412 1.09695e-06 8.23616e-07 -0.017331
1793 662 7 662 7.08615e-07 5.64287e-07 0.0119641
1794 837 272 837 7.48067e-07 6.55909e-07 -0.00624529
1795 520 680 520 6.22712e-07 5.80008e-07 0.00532984
1796 1021 962 1021 7.31375e-07 6.51181e-07 -0.033799
1797 0 1023 0 424972 424971 -0.499999
1798 0 1023 0 424972 424972 -0.499999
1799 1023 0 0 424972 424972 0.499999
1800 0 1023 0 424973 424972 -0.499999
1801 1023 0 0 424972 424972 0.499999
1802 1023 0 0 424972 424972 0.499999
1803 1023 0 0 424972 424972 0.499999
1804 1023 0 0 424973 424972 0.499998
1805 8 7 8 424949 424883 -0.499825
1806 15 16 15 425003 424941 0.499837
1807 992 31 992 1687.82 1679.96 -0.0409305
1808 992 31 992 1683.9 1683.83 -0.0409061
1809 402 399 402 176096 173219 -0.415309
1810 121 120 121 262777 261628 -0.495253
1811 801 800 801 363014 361084 -0.494612
1812 331 334 331 166066 165466 0.491279
1813 240 241 240 193451 192013 0.483453
1814 1021 1020 1021 362690 361187 -0.495795
1815 821 820 821 365216 359312 -0.483789
1816 1020 1021 1020 365558 360539 0.486186
1817 935 934 935 360344 359925 -0.49882
1818 224 225 224 200556 200256 0.497125
1819 909 908 909 363000 361087 -0.494659
1820 588 587 588 221941 221932 -0.499943
1821 361 364 361 173394 173310 0.437217
1822 478 477 478 174487 172763 -0.44691
1823 764 763 764 358872 357694 -0.496676
1824 129 130 129 255810 255749 0.499731
1825 657 656 657 269711 268607 -0.495647
1826 162 163 162 233912 233527 0.497937
1827 983 982 983 362549 361256 -0.496381
1828 413 416 413 173144 171685 0.43523
1829 569 568 569 212622 210160 -0.482222
1830 472 473 472 174965 172953 0.436886
1831 272 273 272 180621 180446 0.49638
1832 232 233 232 198197 194226 0.461189
1833 772 771 772 363151 361857 -0.496382
1834 771 772 772 424978 424967 0.499971
1835 768 767 768 368635 366357 -0.493447
1836 0 1023 0 363385 361818 -0.495625
1837 256 255 256 186826 185027 -0.473993
1838 960 959 960 362941 361099 -0.494857
1839 863 864 863 363279 362154 0.496848
1840 784 783 784 372081 353598 -0.451703
1841 784 783 784 48780.2 48780.1 -0.499991
1842 239 1007 239 7.02356e-07 6.84756e-07 -0.0379105
1843 296 282 296 5.8382e-07 5.64463e-07 0
1844 179 478 179 7.47573e-07 7.3656e-07 -0.00848316
1845 658 165 658 5.57685e-07 5.53836e-07 0
1846 415 441 415 9.02944e-07 8.80964e-07 0.0239309
1847 752 114 752 9.2451e-07 7.55067e-07 0.0357302
1848 150 801 150 6.41026e-07 6.04531e-07 0
1849 245 195 245 6.57324e-07 6.5699e-07 0
1850 760 233 760 6.35454e-07 5.82868e-07 0
1851 710 122 710 5.84475e-07 5.59952e-07 -0.0128245
1852 248 554 248 8.94739e-07 7.54853e-07 -0.03304
1853 239 700 239 7.37692e-07 6.92048e-07 -0.0256992
1854 770 496 770 5.71995e-07 5.40025e-07 0
1855 402 116 402 6.85782e-07 6.21408e-07 -0.142759
1856 479 672 479 7.07298e-07 6.86935e-07 0.000297858
1857 28 390 28 8.39589e-07 6.59346e-07 -0.0116119
1858 134 337 134 8.65957e-07 7.16104e-07 0.0149714
1859 49 367 49 1.05566e-06 7.63665e-07 -0.00435363
1860 1004 171 1004 8.31098e-07 6.98658e-07 -0.0667997
1861 767 768 768 362278 362272 0.499982
1862 767 768 768 424978 424967 0.499971
1863 767 768 768 424977 424966 0.499972
1864 767 768 768 424977 424967 0.499974
1865 767 768 768 424978 424967 0.499972
1866 767 768 768 424977 424967 0.499973
1867 767 768 768 424977 424967 0.499973
1868 767 768 768 424977 424967 0.499972
1869 775 776 775 362988 362975 0.499963
1870 783 784 783 374135 366273 0.478739
1871 784 783 784 56342 52201.5 -0.379568
1872 736 799 736 1683.88 1683.82 -0.0409086
1873 146 143 146 104161 90147.8 -0.153993
1874 144 145 144 214060 213070 0.494835
1875 545 544 545 213237 211694 -0.491938
1876 545 544 545 172915 172581 -0.497499
1877 76 77 76 213960 213583 0.49803
1878 765 764 765 213313 210502 -0.485353
1879 565 564 565 214514 210258 -0.478209
1880 764 765 764 214662 211591 0.484185
1881 679 678 679 214815 210247 -0.476569
1882 993 992 993 212517 212486 -0.499838
1883 653 652 653 213229 212407 -0.495686
1884 333 330 333 121859 121351 -0.0521476
1885 332 331 332 214566 212805 -0.490894
1886 107 106 107 216548 211238 -0.473376
1887 221 222 221 213573 212996 0.496974
1888 507 898 507 213507 212676 0.493646
1889 899 896 899 95562 95501.3 -0.37258
1890 400 401 400 213826 212524 0.493201
1891 727 726 727 214333 210155 -0.478523
1892 728 725 728 133470 132170 0.00836089
1893 158 159 158 213061 211746 0.493134
1894 312 313 312 216687 209063 0.462049
1895 216 217 216 214851 212314 0.486913
1896 16 17 16 213914 213724 0.499005
1897 516 515 516 213351 210963 -0.487539
1898 515 516 516 424973 424972 0.499997
1899 512 511 512 223020 219490 -0.482094
1900 511 768 511 213138 212754 0.495156
1901 0 1023 0 213134 211458 -0.491258
1902 703 1023 703 212742 212739 0.494288
1903 607 608 607 213514 211396 0.489051
1904 528 527 528 218418 206678 -0.44295
1905 528 527 528 192797 192794 -0.49998
1906 706 832 706 6.68519e-07 6.18297e-07 0
1907 683 384 683 6.52764e-07 6.01158e-07 0.02802
1908 141 1014 141 8.22877e-07 7.65358e-07 -0.000748633
1909 955 640 955 1.07373e-06 9.31615e-07 -0.00936536
1910 759 442 759 8.19121e-07 5.69724e-07 0.0365089
1911 137 249 137 8.78568e-07 6.29515e-07 -0.00263642
1912 742 577 742 8.89098e-07 5.64063e-07 0.0229279
1913 696 945 696 6.91941e-07 5.88075e-07 0.0451521
1914 854 136 854 7.08774e-07 6.45804e-07 0.0164986
1915 964 530 964 7.06074e-07 5.6406e-07 0.160248
1916 827 277 827 7.74779e-07 7.3136e-07 0.00507773
1917 524 865 524 7.13443e-07 6.07515e-07 -0.0882412
1918 289 854 289 8.30815e-07 8.02449e-07 -0.00544672
1919 431 856 431 6.59559e-07 5.18115e-07 -0.0113355
1920 101 870 101 5.84291e-07 5.72338e-07 -0.011131
1921 655 842 655 8.95295e-07 6.95911e-07 0.00751674
1922 937 866 937 9.59094e-07 6.60323e-07 0.0323118
1923 485 677 485 6.46053e-07 6.33615e-07 0
1924 338 781 338 7.81562e-07 6.95829e-07 -0.0301114
1925 511 512 511 211836 211833 0.499983
1926 512 511 512 424972 424972 -0.499999
1927 512 512 512 424972 424972 -0.5
1928 512 512 512 424972 424972 -0.5
1929 512 511 512 424972 424972 -0.5
1930 512 512 512 424972 424972 -0.5
1931 512 511 512 424972 424972 -0.499999
1932 512 511 512 424972 424972 -0.499999
1933 512 519 512 213415 213415 -0.499045
1934 527 528 527 226315 220753 0.47358
1935 527 528 527 208594 202860 0.469372
1936 480 543 480 1683.89 1683.88 -0.0409034
1937 912 913 912 71225.7 57097.4 0.236278
1938 912 913 912 270107 268913 0.495304
1939 631 634 631 174642 174195 0.433883
1940 288 289 288 334675 332578 0.493762
1941 845 844 845 224695 223687 -0.49393
1942 752 753 752 181495 181372 0.497519
1943 509 508 509 188605 187433 -0.483694
1944 308 309 308 316512 315169 0.495764
1945 509 508 509 191287 187764 -0.454813
1946 422 423 422 233116 232193 0.494974
1947 736 737 736 176738 176295 0.487283
1948 396 397 396 250309 246686 0.483595
1949 75 76 75 363141 363116 0.49993
1950 875 874 875 244683 241084 -0.48284
1951 989 990 989 332669 332289 0.498856
1952 251 252 251 363523 363207 0.499114
1953 643 640 643 174280 173750 -0.438081
1954 144 145 145 363172 363171 0.499996
1955 673 676 673 171069 169450 0.457557
1956 470 471 470 205984 204793 0.489992
1957 926 927 926 281859 278104 0.486348
1958 56 57 56 363966 363316 0.498182
1959 984 985 984 328243 327160 0.496709
1960 785 784 785 195615 191567 -0.457507
1961 745 744 745 178948 178940 -0.499804
1962 260 259 260 424977 424968 -0.499974
1963 260 259 260 360252 359787 -0.498678
1964 255 256 255 363656 362087 0.495619
1965 511 512 511 187475 186432 0.484723
1966 767 768 767 187196 186630 0.491514
1967 448 447 448 217698 215897 -0.487994
1968 352 351 352 281603 280168 -0.494736
1969 272 271 272 348649 348643 -0.499982
1970 656 864 656 6.79376e-07 6.53966e-07 0
1971 772 398 772 5.94412e-07 5.70727e-07 0
1972 10 357 10 7.85822e-07 6.59092e-07 0.0168117
1973 406 782 406 8.22018e-07 7.26312e-07 -0.0392858
1974 187 453 187 6.7792e-07 6.12002e-07 -0.0887101
1975 170 906 170 6.88815e-07 6.41517e-07 0.0384515
1976 1006 541 1006 6.70809e-07 6.32048e-07 -0.021969
1977 813 94 813 8.41084e-07 7.16561e-07 0.0129725
1978 175 293 175 8.35083e-07 7.31571e-07 -0.00927571
1979 4 436 4 8.47157e-07 7.35919e-07 -0.0896333
1980 769 213 769 1.01005e-06 8.04122e-07 -0.160207
1981 33 737 33 6.72818e-07 6.41927e-07 0.0512167
1982 239 358 239 5.63068e-07 5.22109e-07 0
1983 464 44 464 8.14536e-07 6.17331e-07 -0.00603922
1984 116 206 116 7.53884e-07 6.24593e-07 0.0349667
1985 810 337 810 6.72596e-07 6.70836e-07 0
1986 571 6 571 8.76351e-07 8.1839e-07 -0.00682078
1987 494 389 494 6.6464e-07 6.51752e-07 0.00994456
1988 658 991 658 7.82846e-07 6.88087e-07 -0.00247004
1989 255 256 255 61775.7 61775.3 0.499983
1990 256 255 256 424978 424966 -0.49997
1991 256 255 256 424978 424966 -0.49997
1992 256 255 256 424977 424967 -0.499974
1993 256 255 256 424977 424967 -0.499971
1994 256 255 256 424978 424967 -0.49997
1995 256 255 256 424977 424967 -0.499972
1996 256 255 256 424978 424966 -0.49997
1997 256 255 256 362989 362976 -0.499963
1998 263 264 263 356070 355164 0.497418
1999 271 272 271 357532 342170 0.458387
2000 287 224 287 1683.91 1683.88 0.0409051
2001 287 224 287 1683.91 1683.9 0.0409152
2002 656 657 656 425095 424713 0.49899
2003 377 376 377 424961 424157 -0.497876
2004 33 32 33 426040 423775 -0.494052
2005 589 588 589 423832 423240 -0.498429
2006 497 496 497 424937 424904 -0.499913
2007 253 252 253 425372 424086 -0.496614
2008 53 52 53 425678 424191 -0.496085
2009 252 253 252 425334 424279 0.497219
2010 167 166 167 425250 424650 -0.498417
2011 480 481 480 424516 424316 0.49947
2012 141 140 141 425727 423678 -0.494618
2013 844 843 844 424830 422992 -0.495164
2014 618 619 618 424960 424420 0.498572
2015 734 733 734 425188 424631 -0.498529
2016 1020 1019 1020 425969 423963 -0.494728
2017 386 385 386 423785 422868 -0.497572
2018 913 912 913 425740 423294 -0.493584
2019 419 418 419 424163 423422 -0.498037
2020 215 214 215 425433 424210 -0.496779
2021 671 670 671 424616 423421 -0.496847
2022 825 824 825 425372 424409 -0.497461
2023 728 729 728 425165 424691 0.498748
2024 528 529 528 424771 424699 0.499809
2025 489 488 489 424978 424947 -0.499919
2026 4 3 4 426260 423662 -0.493183
2027 4 4 4 424972 424972 -0.5
2028 0 1023 0 424988 424957 -0.499917
2029 256 255 256 424058 422750 -0.496549
2030 512 511 512 424593 424589 -0.499989
2031 192 191 192 425557 423746 -0.49524
2032 96 95 96 425325 424587 -0.498053
2033 16 15 16 425288 424653 -0.498321
2034 474 530 474 1.00119 1.00118 -0.0538396
2035 507 321 507 9.13619e-07 6.86412e-07 0.0356369
2036 420 10 420 8.16592e-07 6.77994e-07 0.00183374
2037 756 143 756 6.5028e-07 5.745e-07 0.086019
2038 780 965 780 8.06821e-07 6.74634e-07 -0.00218576
2039 868 622 868 7.83638e-07 6.04024e-07 -0.023547
2040 971 983 971 5.27267e-07 5.10199e-07 0
2041 118 160 118 6.90247e-07 6.88073e-07 0.00277569
2042 977 266 977 7.05905e-07 6.39108e-07 0.0203639
2043 1007 810 1007 8.65649e-07 7.36171e-07 -0.0478098
2044 520 86 520 8.5068e-07 5.99725e-07 -0.0253611
2045 356 489 356 5.69974e-07 5.31175e-07 0.0580345
2046 665 450 665 6.7647e-07 6.71761e-07 -0.0807046
2047 732 720 732 5.80671e-07 5.39248e-07 0
2048 745 181 745 6.89334e-07 5.95864e-07 -0.0272392
2049 553 623 553 7.88809e-07 5.82057e-07 0.0313002
2050 774 618 774 7.11313e-07 6.2239e-07 0
2051 691 283 691 9.54882e-07 6.43157e-07 -0.0071493
2052 538 668 538 6.46483e-07 5.94067e-07 -0.00970902
2053 846 311 846 6.18834e-07 5.16212e-07 0
2054 1023 0 0 424972 424971 0.499997
2055 0 1023 0 424972 424972 -0.499999
2056 0 1023 0 424972 424972 -0.5
2057 0 1023 0 424972 424972 -0.499999
2058 0 1023 0 424972 424972 -0.499999
2059 0 1023 0 424972 424972 -0.499999
2060 1023 0 0 424972 424972 0.5
2061 1023 0 0 424972 424972 0.5
2062 8 7 8 424949 424883 -0.499825
2063 15 16 15 425002 424942 0.499839
2064 992 31 992 1687.75 1679.97 -0.040935
2065 992 31 992 1683.92 1683.85 -0.0409054
2066 402 399 402 176096 173219 -0.415308
2067 121 120 121 262777 261628 -0.495253
2068 801 800 801 363014 361084 -0.494613
2069 331 334 331 166066 165466 0.491283
2070 240 241 240 193450 192013 0.483456
2071 1021 1020 1021 362690 361187 -0.495795
2072 821 820 821 365217 359313 -0.483789
2073 1020 1021 1020 365558 360539 0.486187
2074 935 934 935 360343 359925 -0.498822
2075 224 225 224 200556 200257 0.497128
2076 909 908 909 363000 361086 -0.494658
2077 588 587 588 221941 221932 -0.499945
2078 361 364 361 173394 173310 0.437219
2079 478 477 478 174488 172763 -0.446906
2080 764 763 764 358872 357693 -0.496674
2081 129 130 129 255811 255749 0.499729
2082 657 656 657 269711 268607 -0.495649
2083 162 163 162 233912 233528 0.497938
2084 983 982 983 362550 361256 -0.496378
2085 413 416 413 173145 171686 0.435228
2086 569 568 569 212622 210160 -0.482219
2087 472 473 472 174964 172953 0.436904
2088 272 273 272 180621 180446 0.496381
2089 232 233 232 198197 194226 0.461185
2090 772 771 772 363151 361857 -0.496382
2091 771 772 772 424978 424967 0.499971
2092 768 767 768 368635 366357 -0.493447
2093 0 1023 0 363384 361818 -0.495625
2094 256 255 256 186826 185027 -0.473997
2095 960 959 960 362941 361100 -0.494857
2096 863 864 863 363279 362154 0.496851
2097 784 783 784 372081 353597 -0.451702
2098 784 783 784 48780.2 48780 -0.499981
2099 450 502 450 8.39893e-07 7.74358e-07 -0.175397
2100 531 339 531 7.51786e-07 6.79258e-07 0.00311286
2101 455 1005 455 7.49669e-07 5.81482e-07 -0.0615801
2102 78 1015 78 7.30154e-07 5.8636e-07 0.0542275
2103 129 731 129 7.78871e-07 7.37345e-07 -0.0204126
2104 366 606 366 7.22824e-07 7.08458e-07 0.00923381
2105 139 751 139 8.38467e-07 6.83739e-07 0.00628529
2106 881 397 881 6.61366e-07 6.2495e-07 0.0633289
2107 951 119 951 8.63583e-07 5.66563e-07 0.00137266
2108 841 879 841 7.27716e-07 7.23357e-07 0
2109 116 591 116 9.08213e-07 8.66257e-07 0.014354
2110 562 537 562 1.09479e-06 7.95691e-07 0.00434313
2111 125 564 125 6.70738e-07 6.23187e-07 0.00126107
2112 14 317 14 6.08519e-07 5.88118e-07 0
2113 105 519 105 7.74979e-07 7.13642e-07 -0.0354633
2114 200 807 200 6.82963e-07 6.45982e-07 0.00835258
2115 919 701 919 8.34577e-07 6.88946e-07 0.0390209
2116 347 386 347 9.6777e-07 8.6297e-07 0.0513405
2117 723 588 723 7.3411e-07 7.14985e-07 -0.039218
2118 767 768 768 362278 362271 0.499981
2119 767 768 768 424978 424967 0.499973
2120 767 768 768 424977 424967 0.499973
2121 767 768 768 424977 424967 0.499973
2122 767 768 768 424977 424967 0.499973
2123 767 768 768 424978 424967 0.499972
2124 767 768 768 424978 424966 0.49997
2125 767 768 768 424978 424966 0.499971
2126 775 776 775 362988 362976 0.499965
2127 783 784 783 374135 366273 0.478738
2128 784 783 784 56342.2 52201.5 -0.379565
2129 736 799 736 1683.94 1683.8 -0.0409016
2130 146 143 146 104162 90147.8 -0.153993
2131 144 145 144 214060 213070 0.494838
2132 545 544 545 213237 211694 -0.491938
2133 545 544 545 172915 172581 -0.4975
2134 76 77 76 213960 213584 0.498033
2135 765 764 765 213313 210502 -0.485352
2136 565 564 565 214515 210258 -0.478209
2137 764 765 764 214662 211592 0.484187
2138 679 678 679 214815 210247 -0.476567
2139 993 992 993 212517 212486 -0.499838
2140 653 652 653 213229 212407 -0.495685
2141 333 330 333 121859 121352 -0.0521478
2142 332 331 332 214566 212805 -0.490893
2143 107 106 107 216549 211237 -0.473372
2144 221 222 221 213573 212996 0.496973
2145 507 898 507 213507 212676 0.493645
2146 899 896 899 95562.1 95501.3 -0.37258
2147 400 401 400 213826 212523 0.493197
2148 727 726 727 214333 210155 -0.478525
2149 728 725 728 133470 132170 0.00836134
2150 158 159 158 213060 211746 0.493135
2151 312 313 312 216687 209063 0.462046
2152 216 217 216 214850 212314 0.486913
2153 16 17 16 213915 213724 0.499001
2154 516 515 516 213352 210963 -0.487538
2155 515 516 516 424973 424972 0.499997
2156 512 511 512 223020 219490 -0.482093
2157 511 768 511 213138 212755 0.495157
2158 0 1023 0 213134 211458 -0.491257
2159 703 1023 703 212742 212739 0.494289
2160 607 608 607 213515 211395 0.48905
2161 528 527 528 218418 206678 -0.44295
2162 528 527 528 192797 192794 -0.499983
2163 96 656 96 6.31889e-07 5.5528e-07 0.0121605
2164 337 208 337 6.5159e-07 6.38667e-07 0.0641673
2165 988 943 988 6.15532e-07 5.88318e-07 0
2166 928 76 928 6.92099e-07 6.56881e-07 0.0600587
2167 498 487 498 9.67483e-07 7.41535e-07 0.0240796
2168 640 248 640 8.95947e-07 6.68189e-07 -0.0102314
2169 1012 320 1012 6.85705e-07 6.41882e-07 -0.00731977
2170 758 466 758 8.02488e-07 7.84212e-07 0.0102043
2171 26 79 26 7.39835e-07 7.2921e-07 0.0122293
2172 443 536 443 5.76109e-07 5.45396e-07 -0.00421794
2173 916 353 916 8.59181e-07 6.4479e-07 -0.209907
2174 55 502 55 6.47623e-07 6.08931e-07 0.0108315
2175 472 568 472 7.4142e-07 7.40849e-07 0.0570489
2176 443 643 443 6.43523e-07 6.24289e-07 0.0349904
2177 623 29 623 5.39153e-07 4.96734e-07 0
2178 43 507 43 7.72456e-07 7.12467e-07 0.00944866
2179 560 18 560 6.89985e-07 5.97116e-07 0.0190446
2180 357 762 357 6.18096e-07 6.08098e-07 -0.07471
2181 954 352 954 1.24639e-06 7.47832e-07 0.0140348
2182 511 512 511 211836 211833 0.499984
2183 512 511 512 424972 424972 -0.499999
2184 512 511 512 424972 424972 -0.5
2185 512 512 512 424972 424972 -0.5
2186 511 512 512 424973 424972 0.499997
2187 512 511 512 424973 424972 -0.499999
2188 512 511 512 424972 424972 -0.5
2189 512 511 512 424973 424972 -0.499999
2190 512 519 512 213415 213415 -0.49905
2191 527 528 527 226316 220753 0.47358
2192 527 528 527 208594 202860 0.469372
2193 543 480 543 1683.91 1683.84 0.0408859
2194 912 913 912 71226 57097.4 0.236277
2195 912 913 912 270107 268912 0.495303
2196 631 634 631 174641 174196 0.433881
2197 288 289 288 334674 332578 0.493761
2198 845 844 845 224695 223688 -0.493933
2199 752 753 752 181495 181372 0.497514
2200 509 508 509 188605 187433 -0.483696
2201 308 309 308 316512 315169 0.495764
